date,open,high,low,close,adj_close,volume
,ASML,ASML,ASML,ASML,ASML,ASML
1995-05-16,3.7286930084228516,3.7591309547424316,3.7134740352630615,3.7439119815826416,2.4208428859710693,536331
1995-05-17,3.911323070526123,4.17004919052124,3.865665912628174,4.124391078948975,2.6668639183044434,5533323
1995-05-18,4.261363983154297,4.367897987365723,4.154829978942871,4.246143817901611,2.7455899715423584,2813888
1995-05-19,4.0939531326293945,4.20048713684082,4.0939531326293945,4.1091718673706055,2.657022714614868,1774080
1995-05-22,4.1396098136901855,4.17004919052124,3.9874188899993896,4.048295021057129,2.617659568786621,607787
1995-05-23,4.0635151863098145,4.20048713684082,3.9721999168395996,4.20048713684082,2.7160680294036865,2675083
1995-05-24,4.291801929473877,4.428773880004883,4.276583194732666,4.322239875793457,2.7947945594787598,5276245
1995-05-25,4.398335933685303,4.413555145263672,4.185267925262451,4.185267925262451,2.7062277793884277,1796256
1995-05-26,4.20048713684082,4.2309250831604,4.154829978942871,4.154829978942871,2.6865456104278564,509227
1995-05-30,4.185267925262451,4.246143817901611,3.9721999168395996,3.9969310760498047,2.584446668624878,1418443
1995-05-31,3.926542043685913,3.9874188899993896,3.8200080394744873,3.926542043685913,2.538933038711548,2255381
1995-06-01,3.941761016845703,3.979809045791626,3.896104097366333,3.979809045791626,2.5733752250671387,292395
1995-06-02,3.911323070526123,4.078733921051025,3.880884885787964,4.048295021057129,2.617659568786621,1369163
1995-06-05,4.0635151863098145,4.1091718673706055,4.048295021057129,4.0939531326293945,2.6471822261810303,768768
1995-06-06,4.048295021057129,4.078733921051025,4.00263786315918,4.00263786315918,2.5881364345550537,487051
1995-06-07,4.0635151863098145,4.0939531326293945,4.00263786315918,4.03307580947876,2.607818126678467,560149
1995-06-08,4.078733921051025,4.1091718673706055,4.0635151863098145,4.0635151863098145,2.627500534057617,251328
1995-06-09,4.1091718673706055,4.154829978942871,4.0635151863098145,4.1091718673706055,2.657022714614868,177408
1995-06-12,4.1091718673706055,4.124391078948975,4.0939531326293945,4.0939531326293945,2.6471822261810303,154411
1995-06-13,4.1396098136901855,4.154829978942871,4.0939531326293945,4.1091718673706055,2.657022714614868,285003
1995-06-14,4.0939531326293945,4.0939531326293945,4.048295021057129,4.048295021057129,2.617659568786621,523189
1995-06-15,4.048295021057129,4.154829978942871,4.017857074737549,4.0635151863098145,2.627500534057617,925643
1995-06-16,4.1091718673706055,4.1091718673706055,4.0635151863098145,4.0635151863098145,2.627500534057617,175765
1995-06-19,4.0635151863098145,4.124391078948975,4.0635151863098145,4.1091718673706055,2.657022714614868,1864427
1995-06-20,4.1091718673706055,4.1396098136901855,4.078733921051025,4.124391078948975,2.6668639183044434,4287360
1995-06-21,4.17004919052124,4.17004919052124,4.0939531326293945,4.0939531326293945,2.6471822261810303,1582709
1995-06-22,4.078733921051025,4.124391078948975,4.017857074737549,4.03307580947876,2.607818126678467,534688
1995-06-23,4.017857074737549,4.0635151863098145,3.941761016845703,4.03307580947876,2.607818126678467,2169141
1995-06-26,4.0939531326293945,4.20048713684082,4.0635151863098145,4.1396098136901855,2.676704168319702,1710016
1995-06-27,4.1396098136901855,4.17004919052124,4.048295021057129,4.0635151863098145,2.627500534057617,758091
1995-06-28,4.017857074737549,4.03307580947876,3.9874188899993896,4.00263786315918,2.5881364345550537,358923
1995-06-29,4.03307580947876,4.322239875793457,4.03307580947876,4.276583194732666,2.7652721405029297,882112
1995-06-30,4.261363983154297,4.520089149475098,4.261363983154297,4.367897987365723,2.824317455291748,1806933
1995-07-03,4.5048699378967285,4.5048699378967285,4.459212779998779,4.5048699378967285,2.912883758544922,212725
1995-07-05,4.6875,4.778814792633057,4.65706205368042,4.702719211578369,3.0408153533935547,2205280
1995-07-06,4.824471950531006,4.931005954742432,4.626623153686523,4.702719211578369,3.0408153533935547,1107979
1995-07-07,4.778814792633057,4.900568008422852,4.778814792633057,4.824471950531006,3.1195411682128906,744128
1995-07-10,4.8701300621032715,4.946226119995117,4.8701300621032715,4.931005954742432,3.188426971435547,487872
1995-07-11,4.915787220001221,4.915787220001221,4.8320817947387695,4.839692115783691,3.1293811798095703,1273067
1995-07-12,4.854910850524902,5.113636016845703,4.854910850524902,5.083198070526123,3.2868361473083496,2828672
1995-07-13,5.159294128417969,6.087662220001221,5.159294128417969,5.859375,3.7887182235717773,10247776
1995-07-14,5.433238983154297,5.722403049468994,5.250608921051025,5.646306991577148,3.650946617126465,6320981
1995-07-17,5.631087779998779,5.737621784210205,5.631087779998779,5.6767449378967285,3.670628070831299,4528832
1995-07-18,5.722403049468994,5.752840995788574,5.478896141052246,5.494114875793457,3.552537679672241,2629909
1995-07-19,5.3114848136901855,5.448458194732666,4.809253215789795,5.448458194732666,3.5230164527893066,2351477
1995-07-20,5.418018817901611,5.935471057891846,5.37236213684082,5.905032157897949,3.818239688873291,1821717
1995-07-21,5.813717842102051,6.224635124206543,5.631087779998779,6.0420050621032715,3.906808853149414,1379840
1995-07-24,6.026785850524902,6.37682580947876,6.026785850524902,6.255073070526123,4.044579982757568,802443
1995-07-25,6.4072651863098145,6.605113983154297,6.300731182098389,6.559455871582031,4.241395950317383,5065984
1995-07-26,6.51379919052124,6.635551929473877,6.51379919052124,6.5746750831604,4.251236915588379,2552704
1995-07-27,6.5746750831604,6.894278049468994,6.331169128417969,6.772523880004883,4.379167556762695,2496032
1995-07-28,6.650771141052246,6.863839149475098,6.529017925262451,6.802962779998779,4.398848533630371,1667307
1995-07-31,7.107346057891846,7.168221950531006,6.772523880004883,6.818181991577148,4.408689975738525,1921099
1995-08-01,6.879057884216309,6.879057884216309,6.4072651863098145,6.414874076843262,4.147907733917236,1020096
1995-08-02,6.54423713684082,6.54423713684082,6.163757801055908,6.163757801055908,3.9855339527130127,918251
1995-08-03,6.133319854736328,6.1941962242126465,6.011567115783691,6.026785850524902,3.896967887878418,1378197
1995-08-04,6.057223796844482,6.148539066314697,5.661526203155518,5.661526203155518,3.660787343978882,2884523
1995-08-07,5.722403049468994,5.996346950531006,5.722403049468994,5.874594211578369,3.7985599040985107,1553141
1995-08-08,6.148539066314697,6.1599531173706055,5.874594211578369,5.996346950531006,3.877284288406372,1120299
1995-08-09,6.026785850524902,6.026785850524902,5.874594211578369,5.874594211578369,3.7985599040985107,440235
1995-08-10,5.924056053161621,5.924056053161621,5.691964149475098,5.707182884216309,3.6903088092803955,246400
1995-08-11,5.813717842102051,5.996346950531006,5.798498153686523,5.798498153686523,3.7493550777435303,616000
1995-08-14,5.844155788421631,6.0420050621032715,5.798498153686523,6.0420050621032715,3.906808853149414,1707552
1995-08-15,6.087662220001221,6.118101119995117,5.935471057891846,6.026785850524902,3.896967887878418,1546571
1995-08-16,6.255073070526123,6.498579978942871,6.148539066314697,6.392045021057129,4.133146286010742,968352
1995-08-17,6.361607074737549,6.4833598136901855,6.361607074737549,6.37682580947876,4.123306751251221,1195861
1995-08-18,6.4529218673706055,6.4529218673706055,6.361607074737549,6.361607074737549,4.113464832305908,36960
1995-08-21,6.331169128417969,6.34638786315918,5.82893705368042,5.82893705368042,3.769035816192627,489515
1995-08-22,5.844155788421631,5.935471057891846,5.6767449378967285,5.935471057891846,3.837921619415283,1167115
1995-08-23,6.011567115783691,6.178977012634277,5.905032157897949,6.0420050621032715,3.906808853149414,974101
1995-08-24,6.0420050621032715,6.0420050621032715,5.868886947631836,5.935471057891846,3.837921619415283,228331
1995-08-25,6.0420050621032715,6.0420050621032715,5.935471057891846,5.965909004211426,3.8576035499572754,1357664
1995-08-28,5.935471057891846,6.057223796844482,5.874594211578369,5.874594211578369,3.7985599040985107,854187
1995-08-29,5.859375,5.950689792633057,5.539772987365723,5.722403049468994,3.700150966644287,1954773
1995-08-30,5.783278942108154,5.874594211578369,5.6767449378967285,5.691964149475098,3.680469512939453,757269
1995-08-31,5.722403049468994,5.798498153686523,5.691964149475098,5.737621784210205,3.709991216659546,514976
1995-09-01,5.813717842102051,5.950689792633057,5.813717842102051,5.905032157897949,3.818239688873291,258720
1995-09-05,5.935471057891846,6.285511016845703,5.935471057891846,6.285511016845703,4.064260959625244,559328
1995-09-06,6.34638786315918,6.4072651863098145,6.209415912628174,6.300731182098389,4.07410192489624,1126869
1995-09-07,6.300731182098389,6.37682580947876,6.239853858947754,6.285511016845703,4.064260959625244,477195
1995-09-08,6.239853858947754,6.34638786315918,6.209415912628174,6.270291805267334,4.054419994354248,40245
1995-09-11,6.209415912628174,6.6964287757873535,6.209415912628174,6.5746750831604,4.251236915588379,618464
1995-09-12,6.665989875793457,6.802962779998779,6.331169128417969,6.392045021057129,4.133146286010742,397525
1995-09-13,6.37682580947876,6.468141078948975,6.3159499168396,6.3159499168396,4.083943843841553,671851
1995-09-14,6.3159499168396,6.3159499168396,6.1941962242126465,6.270291805267334,4.054419994354248,179872
1995-09-15,6.178977012634277,6.178977012634277,5.920251846313477,5.996346950531006,3.877284288406372,654603
1995-09-18,5.920251846313477,6.057223796844482,5.783278942108154,5.88981294631958,3.8084001541137695,1117013
1995-09-19,5.88981294631958,6.0420050621032715,5.88981294631958,5.996346950531006,3.877284288406372,5069269
1995-09-20,6.148539066314697,6.178977012634277,6.057223796844482,6.057223796844482,3.9166481494903564,418880
1995-09-21,6.011567115783691,6.102880954742432,5.965909004211426,5.981128215789795,3.867445945739746,992171
1995-09-22,5.965909004211426,6.0020551681518555,5.37236213684082,5.387580871582031,3.483651876449585,632427
1995-09-25,5.570210933685303,5.691964149475098,5.5245537757873535,5.570210933685303,3.60174298286438,593003
1995-09-26,5.783278942108154,5.783278942108154,5.600648880004883,5.608259201049805,3.6263439655303955,867328
1995-09-27,5.539772987365723,5.615869045257568,4.65706205368042,5.20495080947876,3.3655619621276855,1974485
1995-09-28,5.220170021057129,5.448458194732666,5.220170021057129,5.34192419052124,3.454130172729492,1023381
1995-09-29,5.600648880004883,5.722403049468994,5.34192419052124,5.34192419052124,3.454130172729492,932213
1995-10-02,5.387580871582031,5.448458194732666,4.778814792633057,4.839692115783691,3.1293811798095703,514155
1995-10-03,4.854910850524902,4.993785858154297,4.854910850524902,4.931005954742432,3.188426971435547,2758037
1995-10-04,4.900568008422852,4.991882801055908,4.885348796844482,4.885348796844482,3.158905506134033,151947
1995-10-05,4.946226119995117,4.976664066314697,4.839692115783691,4.8701300621032715,3.149064064025879,254613
1995-10-06,4.961444854736328,5.098416805267334,4.961444854736328,4.961444854736328,3.208109140396118,1471008
1995-10-09,4.961444854736328,4.961444854736328,4.854910850524902,4.854910850524902,3.139223337173462,128128
1995-10-10,4.8701300621032715,4.8701300621032715,4.5048699378967285,4.763596057891846,3.080178737640381,560149
1995-10-11,4.854910850524902,5.159294128417969,4.854910850524902,4.961444854736328,3.208109140396118,510048
1995-10-12,5.083198070526123,5.17451286315918,5.083198070526123,5.17451286315918,3.3458807468414307,320320
1995-10-13,5.20495080947876,5.220170021057129,5.113636016845703,5.113636016845703,3.3065173625946045,1835680
1995-10-16,5.20495080947876,5.20495080947876,4.991882801055908,5.0223212242126465,3.2474730014801025,2468107
1995-10-17,5.2658281326293945,5.463676929473877,5.17451286315918,5.463676929473877,3.5328567028045654,840224
1995-10-18,5.844155788421631,6.057223796844482,5.82893705368042,5.996346950531006,3.877284288406372,3057003
1995-10-19,5.88981294631958,5.981128215789795,5.5245537757873535,5.5245537757873535,3.5722198486328125,1162187
1995-10-20,5.539772987365723,5.737621784210205,5.509334087371826,5.646306991577148,3.650946617126465,1321525
1995-10-23,5.646306991577148,5.920251846313477,5.646306991577148,5.920251846313477,3.8280820846557617,1355200
1995-10-24,5.965909004211426,6.331169128417969,5.935471057891846,6.118101119995117,3.956012487411499,982315
1995-10-25,6.178977012634277,6.178977012634277,5.950689792633057,5.996346950531006,3.877284288406372,404096
1995-10-26,5.905032157897949,5.905032157897949,5.752840995788574,5.844155788421631,3.778876543045044,320320
1995-10-27,5.722403049468994,5.859375,5.722403049468994,5.783278942108154,3.739513874053955,327712
1995-10-30,5.844155788421631,5.950689792633057,5.813717842102051,5.950689792633057,3.847761869430542,586432
1995-10-31,5.965909004211426,6.0420050621032715,5.905032157897949,6.0420050621032715,3.906808853149414,1335488
1995-11-01,6.0420050621032715,6.0420050621032715,5.88981294631958,6.011567115783691,3.8871266841888428,290752
1995-11-02,5.905032157897949,5.996346950531006,5.88981294631958,5.965909004211426,3.8576035499572754,1509611
1995-11-03,5.935471057891846,6.072443008422852,5.88981294631958,5.996346950531006,3.877284288406372,941248
1995-11-06,5.965909004211426,6.0420050621032715,5.965909004211426,6.0420050621032715,3.906808853149414,1842251
1995-11-07,5.82893705368042,5.905032157897949,5.661526203155518,5.661526203155518,3.660787343978882,463232
1995-11-08,5.82893705368042,5.82893705368042,5.661526203155518,5.661526203155518,3.660787343978882,157696
1995-11-09,5.844155788421631,5.935471057891846,5.798498153686523,5.798498153686523,3.7493550777435303,372064
1995-11-10,5.813717842102051,5.874594211578369,5.783278942108154,5.783278942108154,3.739513874053955,41888
1995-11-13,5.707182884216309,5.707182884216309,5.494114875793457,5.494114875793457,3.552537679672241,304715
1995-11-14,5.296266078948975,5.37236213684082,5.2353901863098145,5.3114848136901855,3.434447765350342,1048843
1995-11-15,5.326704978942871,5.357142925262451,5.2658281326293945,5.2658281326293945,3.4049267768859863,69813
1995-11-16,5.296266078948975,5.600648880004883,5.296266078948975,5.509334087371826,3.5623779296875,284181
1995-11-17,5.478896141052246,5.661526203155518,5.478896141052246,5.539772987365723,3.5820608139038086,722773
1995-11-20,5.554992198944092,5.691964149475098,5.3114848136901855,5.3932881355285645,3.48734188079834,729344
1995-11-21,5.3114848136901855,5.433238983154297,5.083198070526123,5.220170021057129,3.3754029273986816,436128
1995-11-22,5.250608921051025,5.250608921051025,5.189732074737549,5.2353901863098145,3.385244846343994,117451
1995-11-24,5.250608921051025,5.294363975524902,5.250608921051025,5.294363975524902,3.423377513885498,119915
1995-11-27,5.4028000831604,5.4028000831604,5.250608921051025,5.296266078948975,3.4246082305908203,1149045
1995-11-28,5.2353901863098145,5.2353901863098145,5.17451286315918,5.220170021057129,3.3754029273986816,214368
1995-11-29,5.296266078948975,5.433238983154297,5.296266078948975,5.296266078948975,3.4246082305908203,608608
1995-11-30,5.37236213684082,5.37236213684082,5.113636016845703,5.128856182098389,3.3163583278656006,283360
1995-12-01,5.151683807373047,5.17451286315918,5.113636016845703,5.113636016845703,3.3065173625946045,720309
1995-12-04,5.026125907897949,5.026125907897949,4.65706205368042,4.778814792633057,3.0900189876556396,2087008
1995-12-05,4.931005954742432,4.997590065002441,4.8701300621032715,4.976664066314697,3.2179503440856934,1574496
1995-12-06,5.20495080947876,5.387580871582031,4.8701300621032715,4.900568008422852,3.168745279312134,3058645
1995-12-07,4.8701300621032715,4.8701300621032715,4.565746784210205,4.6875,3.0309739112854004,596288
1995-12-08,4.778814792633057,4.900568008422852,4.748376846313477,4.778814792633057,3.0900189876556396,1390517
1995-12-11,4.854910850524902,4.885348796844482,4.748376846313477,4.8701300621032715,3.149064064025879,1672235
1995-12-12,4.915787220001221,4.915787220001221,4.778814792633057,4.839692115783691,3.1293811798095703,680064
1995-12-13,4.854910850524902,4.925299167633057,4.748376846313477,4.748376846313477,3.070338010787964,779445
1995-12-14,4.778814792633057,4.839692115783691,4.733157157897949,4.794034004211426,3.099860191345215,41888
1995-12-15,4.839692115783691,4.839692115783691,4.626623153686523,4.748376846313477,3.070338010787964,2289056
1995-12-18,4.778814792633057,4.778814792633057,4.17004919052124,4.2309250831604,2.7357490062713623,1112085
1995-12-19,4.17004919052124,4.276583194732666,4.154829978942871,4.246143817901611,2.7455899715423584,3483275
1995-12-20,4.383117198944092,4.383117198944092,4.246143817901611,4.291801929473877,2.7751123905181885,1729728
1995-12-21,4.261363983154297,4.291801929473877,4.17004919052124,4.20048713684082,2.7160680294036865,1361771
1995-12-22,4.255655765533447,4.367897987365723,4.185267925262451,4.246143817901611,2.7455899715423584,930571
1995-12-26,4.185267925262451,4.291801929473877,4.185267925262451,4.185267925262451,2.7062277793884277,467339
1995-12-27,4.261363983154297,4.261363983154297,4.17004919052124,4.208096981048584,2.7209885120391846,506763
1995-12-28,4.158634185791016,4.20048713684082,4.017857074737549,4.078733921051025,2.637341022491455,973280
1995-12-29,4.048295021057129,4.1091718673706055,4.048295021057129,4.048295021057129,2.617659568786621,172480
1996-01-02,4.1091718673706055,4.185267925262451,4.078733921051025,4.185267925262451,2.7062277793884277,2356405
1996-01-03,4.3526787757873535,4.367897987365723,4.17004919052124,4.276583194732666,2.7652721405029297,9935669
1996-01-04,4.413555145263672,4.611403942108154,4.413555145263672,4.550528049468994,2.9424073696136475,2777749
1996-01-05,4.8701300621032715,5.113636016845703,4.824471950531006,5.0223212242126465,3.2474730014801025,2735040
1996-01-08,5.478896141052246,5.478896141052246,5.189732074737549,5.189732074737549,3.3557212352752686,1065269
1996-01-09,5.2353901863098145,5.2658281326293945,4.809253215789795,4.809253215789795,3.1097004413604736,2120683
1996-01-10,4.839692115783691,4.839692115783691,4.580965995788574,4.6875,3.0309739112854004,896896
1996-01-11,5.014711856842041,5.067978858947754,4.946226119995117,5.0223212242126465,3.2474730014801025,1434048
1996-01-12,5.083198070526123,5.17451286315918,4.961444854736328,5.113636016845703,3.3065173625946045,616000
1996-01-15,5.189732074737549,5.2353901863098145,4.946226119995117,4.946226119995117,3.1982688903808594,601216
1996-01-16,5.113636016845703,5.113636016845703,4.915787220001221,4.976664066314697,3.2179503440856934,763840
1996-01-17,4.900568008422852,5.17451286315918,4.809253215789795,5.052760124206543,3.2671549320220947,425451
1996-01-18,5.083198070526123,5.083198070526123,4.915787220001221,4.991882801055908,3.227790355682373,901824
1996-01-19,5.067978858947754,5.357142925262451,4.991882801055908,5.357142925262451,3.463970422744751,785195
1996-01-22,5.2658281326293945,5.2658281326293945,5.075588226318359,5.1440749168396,3.3261988162994385,568363
1996-01-23,5.151683807373047,5.2353901863098145,5.1440749168396,5.1440749168396,3.3261988162994385,635712
1996-01-24,5.220170021057129,5.3114848136901855,5.220170021057129,5.296266078948975,3.4246082305908203,582325
1996-01-25,5.34192419052124,5.600648880004883,5.20495080947876,5.20495080947876,3.3655619621276855,1142475
1996-01-26,5.357142925262451,5.418018817901611,5.2810468673706055,5.34192419052124,3.454130172729492,652139
1996-01-29,5.509334087371826,5.539772987365723,5.418018817901611,5.463676929473877,3.5328567028045654,1372448
1996-01-30,5.448458194732666,5.509334087371826,5.357142925262451,5.387580871582031,3.483651876449585,977387
1996-01-31,5.418018817901611,5.448458194732666,5.34192419052124,5.448458194732666,3.5230164527893066,314571
1996-02-01,5.418018817901611,5.646306991577148,5.2353901863098145,5.631087779998779,3.641106128692627,1300992
1996-02-02,5.509334087371826,5.631087779998779,5.509334087371826,5.631087779998779,3.641106128692627,631605
1996-02-05,5.6767449378967285,5.752840995788574,5.570210933685303,5.661526203155518,3.660787343978882,4204405
1996-02-06,5.539772987365723,5.691964149475098,5.539772987365723,5.539772987365723,3.5820608139038086,1171221
1996-02-07,5.539772987365723,5.631087779998779,5.357142925262451,5.387580871582031,3.483651876449585,658709
1996-02-08,5.874594211578369,5.874594211578369,5.600648880004883,5.722403049468994,3.700150966644287,1921920
1996-02-09,5.813717842102051,5.813717842102051,5.661526203155518,5.661526203155518,3.660787343978882,276789
1996-02-12,5.600648880004883,5.88981294631958,5.600648880004883,5.82893705368042,3.769035816192627,2746539
1996-02-13,5.661526203155518,5.783278942108154,5.600648880004883,5.600648880004883,3.6214234828948975,536331
1996-02-14,5.631087779998779,5.650112152099609,5.478896141052246,5.600648880004883,3.6214234828948975,1589280
1996-02-15,5.478896141052246,5.494114875793457,5.212561130523682,5.326704978942871,3.4442896842956543,1673056
1996-02-16,5.478896141052246,5.570210933685303,5.433238983154297,5.448458194732666,3.5230164527893066,1669771
1996-02-20,6.087662220001221,6.361607074737549,6.072443008422852,6.148539066314697,3.975693702697754,2526421
1996-02-21,6.300731182098389,6.4529218673706055,6.270291805267334,6.422483921051025,4.152827739715576,2139573
1996-02-22,6.422483921051025,6.4529218673706055,6.300731182098389,6.34638786315918,4.103622913360596,1722336
1996-02-23,6.300731182098389,6.392045021057129,6.209415912628174,6.300731182098389,4.07410192489624,1495648
1996-02-26,6.300731182098389,6.3159499168396,6.239853858947754,6.270291805267334,4.054419994354248,498549
1996-02-27,6.178977012634277,6.178977012634277,5.874594211578369,5.905032157897949,3.818239688873291,2288235
1996-02-28,5.798498153686523,5.965909004211426,5.600648880004883,5.631087779998779,3.641106128692627,3678752
1996-02-29,5.813717842102051,5.965909004211426,5.813717842102051,5.905032157897949,3.818239688873291,2723541
1996-03-01,5.965909004211426,6.057223796844482,5.600648880004883,5.783278942108154,3.739513874053955,2565845
1996-03-04,5.798498153686523,5.813717842102051,5.37236213684082,5.600648880004883,3.6214234828948975,3716533
1996-03-05,5.509334087371826,5.661526203155518,5.242999076843262,5.554992198944092,3.591902017593384,6773536
1996-03-06,5.2810468673706055,5.387580871582031,4.900568008422852,5.0223212242126465,3.2474730014801025,7479061
1996-03-07,4.8701300621032715,4.961444854736328,4.778814792633057,4.8701300621032715,3.149064064025879,27365184
1996-03-08,4.809253215789795,4.8701300621032715,4.778814792633057,4.839692115783691,3.1293811798095703,4859008
1996-03-11,4.839692115783691,4.991882801055908,4.809253215789795,4.976664066314697,3.2179503440856934,3323936
1996-03-12,4.961444854736328,4.991882801055908,4.8701300621032715,4.961444854736328,3.208109140396118,1909600
1996-03-13,5.0223212242126465,5.052760124206543,4.961444854736328,4.991882801055908,3.227790355682373,3137493
1996-03-14,4.991882801055908,5.007102012634277,4.8701300621032715,4.892959117889404,3.163825750350952,2566667
1996-03-15,4.900568008422852,4.991882801055908,4.8701300621032715,4.946226119995117,3.1982688903808594,1898923
1996-03-18,4.991882801055908,5.20495080947876,4.991882801055908,5.20495080947876,3.3655619621276855,2278379
1996-03-19,5.2353901863098145,5.326704978942871,5.052760124206543,5.1440749168396,3.3261988162994385,1319883
1996-03-20,5.113636016845703,5.1440749168396,4.961444854736328,5.083198070526123,3.2868361473083496,1066912
1996-03-21,5.037540912628174,5.098416805267334,4.991882801055908,5.098416805267334,3.2966763973236084,978208
1996-03-22,5.128856182098389,5.17451286315918,4.991882801055908,5.1440749168396,3.3261988162994385,2798283
1996-03-25,4.8701300621032715,5.052760124206543,4.809253215789795,5.052760124206543,3.2671549320220947,871435
1996-03-26,5.0223212242126465,5.083198070526123,4.991882801055908,5.067978858947754,3.2769956588745117,637355
1996-03-27,5.0223212242126465,5.113636016845703,4.892959117889404,4.892959117889404,3.163825750350952,2526421
1996-03-28,5.007102012634277,5.052760124206543,4.900568008422852,4.961444854736328,3.208109140396118,3167883
1996-03-29,5.0223212242126465,5.0223212242126465,4.8701300621032715,4.915787220001221,3.178586483001709,1289493
1996-04-01,4.976664066314697,4.991882801055908,4.900568008422852,4.976664066314697,3.2179503440856934,90347
1996-04-02,4.991882801055908,5.113636016845703,4.931005954742432,5.113636016845703,3.3065173625946045,2327659
1996-04-03,5.20495080947876,5.296266078948975,5.128856182098389,5.2810468673706055,3.414766788482666,1387232
